Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Nature,[Age],[Bounds],[Cities],[Education level],[Freq],[Hazard type],[IHR Capacity],[Level/Status],[Location],[Migratory status],[Mode of transportation],[Name of international agreement],[Name of international institution],[Name of non-communicable disease],[Quantile],[Reporting Type],[Sex],[Tariff regime (status)],[Type of facilities],[Type of mobile technology],[Type of occupation],[Type of product],[Type of skill],[Type of speed]
"1","1.5","1.5.2","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","818","Egypt","2016","0.0000000","2016","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”","C","","","","","","","","","","","","","","","","G","","","","","","","",""
"1","1.5","1.5.2","VC_DSR_HOLN","Direct economic loss in the housing sector attributed to disasters (millions of current United States dollars)","818","Egypt","2017","0.0000000","2017","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”","C","","","","","","","","","","","","","","","","G","","","","","","","",""
"1","1.5","1.5.1","VC_DSR_IJILN","Number of injured or ill people attributed to disasters (number)","818","Egypt","2016","17180","2016","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”","C","","","","","","","","","","","","","","","","G","","","","","","","",""
"1","1.5","1.5.1","VC_DSR_IJILN","Number of injured or ill people attributed to disasters (number)","818","Egypt","2017","20488","2017","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”","C","","","","","","","","","","","","","","","","G","","","","","","","",""
"1","1.5","1.5.2","VC_DSR_LSGP","Direct economic loss attributed to disasters relative to GDP (%)","818","Egypt","2016","0.000000","2016","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”","C","","","","","","","","","","","","","","","","G","","","","","","","",""
"1","1.5","1.5.2","VC_DSR_LSGP","Direct economic loss attributed to disasters relative to GDP (%)","818","Egypt","2017","0.000000","2017","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”","C","","","","","","","","","","","","","","","","G","","","","","","","",""
"1","1.5","1.5.1","VC_DSR_MISS","Number of missing persons due to disaster (number)","818","Egypt","2016","0","2016","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”","C","","","","","","","","","","","","","","","","G","","","","","","","",""
"1","1.5","1.5.1","VC_DSR_MISS","Number of missing persons due to disaster (number)","818","Egypt","2017","0","2017","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”","C","","","","","","","","","","","","","","","","G","","","","","","","",""
"1","1.5","1.5.1","VC_DSR_MMHN","Number of deaths and missing persons attributed to disasters, by hazard type (number)","818","Egypt","2016","2246","2016","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”","C","","","","","","CSOLD","","","","","","","","","","G","","","","","","","",""
"1","1.5","1.5.1","VC_DSR_MMHN","Number of deaths and missing persons attributed to disasters, by hazard type (number)","818","Egypt","2017","1362","2017","UNISDR (2018). Sendai Framework Monitor : United Nations Office for Disaster Risk Reduction","Disclaimer: the data being submitted by UNISDR has been extracted from two sources: (a) the Sendai Framework Monitoring System as provided by designated national focal points; and (b) Desinventar disaster loss databases. Some of the data has not finalized an official validation process and may be subject to revision at a later date.”","C","","","","","","CSOLD","","","","","","","","","","G","","","","","","","",""
